id,platform,title,url,difficulty,rating,topics,patterns,companies,level,status
codeforces-2192E-swap-to-rearrange,codeforces,"Swap to Rearrange",https://codeforces.com/problemset/problem/2192/E,2100,2100,constructive-algorithms;dfs-and-similar;graph-matchings;graphs;greedy;strings,graphs,,candidate-master,unseen
codeforces-2183E-lcm-is-legendary-counting-master,codeforces,"LCM is Legendary Counting Master",https://codeforces.com/problemset/problem/2183/E,2100,2100,dp;math;number-theory,dynamic programming,,candidate-master,unseen
codeforces-2183D2-tree-coloring-hard-version,codeforces,"Tree Coloring (Hard Version)",https://codeforces.com/problemset/problem/2183/D2,2100,2100,combinatorics;constructive-algorithms;data-structures;dfs-and-similar;greedy;implementation;trees,graphs,,candidate-master,unseen
codeforces-2172K-kindergarten-homework,codeforces,"Kindergarten Homework",https://codeforces.com/problemset/problem/2172/K,2100,2100,implementation;strings,implementation;strings,,candidate-master,unseen
codeforces-2170E-binary-strings-and-blocks,codeforces,"Binary Strings and Blocks",https://codeforces.com/problemset/problem/2170/E,2100,2100,combinatorics;data-structures;dp,dynamic programming,,candidate-master,unseen
codeforces-2169D2-removal-of-a-sequence-hard-version,codeforces,"Removal of a Sequence (Hard Version)",https://codeforces.com/problemset/problem/2169/D2,2100,2100,binary-search;divide-and-conquer;greedy;implementation;math;number-theory,binary search,,candidate-master,unseen
codeforces-2163D1-diadrash-easy-version,codeforces,"Diadrash (Easy Version)",https://codeforces.com/problemset/problem/2163/D1,2100,2100,binary-search;brute-force;divide-and-conquer;implementation;interactive,binary search,,candidate-master,unseen
codeforces-2162F-beautiful-intervals,codeforces,"Beautiful Intervals",https://codeforces.com/problemset/problem/2162/F,2100,2100,constructive-algorithms;greedy,greedy,,candidate-master,unseen
codeforces-2161D-locked-out,codeforces,"Locked Out",https://codeforces.com/problemset/problem/2161/D,2100,2100,binary-search;data-structures;dp;greedy,dynamic programming,,candidate-master,unseen
codeforces-2159B-rectangles,codeforces,"Rectangles",https://codeforces.com/problemset/problem/2159/B,2100,2100,brute-force;data-structures;dp;dsu;greedy;implementation;two-pointers,dynamic programming,,candidate-master,unseen
codeforces-2152E-monotone-subsequence,codeforces,"Monotone Subsequence",https://codeforces.com/problemset/problem/2152/E,2100,2100,constructive-algorithms;graphs;greedy;interactive;math,graphs,,candidate-master,unseen
codeforces-2150C-limited-edition-shop,codeforces,"Limited Edition Shop",https://codeforces.com/problemset/problem/2150/C,2100,2100,data-structures;dp,dynamic programming,,candidate-master,unseen
codeforces-2149G-buratsuta-3,codeforces,"Buratsuta 3",https://codeforces.com/problemset/problem/2149/G,2100,2100,binary-search;brute-force;data-structures;divide-and-conquer;probabilities,binary search,,candidate-master,unseen
codeforces-2145E-predicting-popularity,codeforces,"Predicting Popularity",https://codeforces.com/problemset/problem/2145/E,2100,2100,binary-search;data-structures;greedy;sortings,binary search,,candidate-master,unseen
codeforces-2141E-perfect-cut,codeforces,"Perfect Cut",https://codeforces.com/problemset/problem/2141/E,2100,2100,*special;dp;greedy,dynamic programming,,candidate-master,unseen
codeforces-2135D1-from-the-unknown-easy-version,codeforces,"From the Unknown (Easy Version)",https://codeforces.com/problemset/problem/2135/D1,2100,2100,constructive-algorithms;interactive;math,constructive algorithms;interactive,,candidate-master,unseen
codeforces-2132F-rada-and-the-chamomile-valley,codeforces,"Rada and the Chamomile Valley",https://codeforces.com/problemset/problem/2132/F,2100,2100,dfs-and-similar;graphs;shortest-paths,graphs,,candidate-master,unseen
codeforces-2127E-ancient-tree,codeforces,"Ancient Tree",https://codeforces.com/problemset/problem/2127/E,2100,2100,constructive-algorithms;data-structures;dfs-and-similar;dsu;greedy;trees,graphs,,candidate-master,unseen
codeforces-2124E-make-it-zero,codeforces,"Make it Zero",https://codeforces.com/problemset/problem/2124/E,2100,2100,constructive-algorithms;greedy;math,greedy,,candidate-master,unseen
codeforces-2123G-modular-sorting,codeforces,"Modular Sorting",https://codeforces.com/problemset/problem/2123/G,2100,2100,brute-force;data-structures;greedy;math;number-theory;sortings,greedy,,candidate-master,unseen
codeforces-2119D-token-removing,codeforces,"Token Removing",https://codeforces.com/problemset/problem/2119/D,2100,2100,combinatorics;dp;math,dynamic programming,,candidate-master,unseen
codeforces-2115B-gellyfish-and-camellia-japonica,codeforces,"Gellyfish and Camellia Japonica",https://codeforces.com/problemset/problem/2115/B,2100,2100,brute-force;constructive-algorithms;dfs-and-similar;dp;graphs;greedy;trees,dynamic programming,,candidate-master,unseen
codeforces-2107D-apple-tree-traversing,codeforces,"Apple Tree Traversing",https://codeforces.com/problemset/problem/2107/D,2100,2100,brute-force;dfs-and-similar;greedy;implementation;trees,graphs,,candidate-master,unseen
codeforces-2092E-she-knows,codeforces,"She knows...",https://codeforces.com/problemset/problem/2092/E,2100,2100,combinatorics;constructive-algorithms;graphs;math,graphs,,candidate-master,unseen
codeforces-2074G-game-with-triangles-season-2,codeforces,"Game With Triangles: Season 2",https://codeforces.com/problemset/problem/2074/G,2100,2100,dp;geometry,dynamic programming,,candidate-master,unseen
codeforces-2068C-ads,codeforces,"Ads",https://codeforces.com/problemset/problem/2068/C,2100,2100,binary-search;greedy;two-pointers,binary search,,candidate-master,unseen
codeforces-2061F1-kevin-and-binary-string-easy-version,codeforces,"Kevin and Binary String (Easy Version)",https://codeforces.com/problemset/problem/2061/F1,2100,2100,greedy;implementation,greedy,,candidate-master,unseen
codeforces-2052D-dag-serialization,codeforces,"DAG Serialization",https://codeforces.com/problemset/problem/2052/D,2100,2100,brute-force;graphs,graphs,,candidate-master,unseen
codeforces-2051G-snakes,codeforces,"Snakes",https://codeforces.com/problemset/problem/2051/G,2100,2100,bitmasks;dp;dsu;graphs,dynamic programming,,candidate-master,unseen
codeforces-2046C-adventurers,codeforces,"Adventurers",https://codeforces.com/problemset/problem/2046/C,2100,2100,binary-search;data-structures;greedy;sortings;ternary-search;two-pointers,binary search,,candidate-master,unseen
codeforces-2045I-microwavable-subsequence,codeforces,"Microwavable Subsequence",https://codeforces.com/problemset/problem/2045/I,2100,2100,data-structures,data structures,,candidate-master,unseen
codeforces-2044H-hard-demon-problem,codeforces,"Hard Demon Problem",https://codeforces.com/problemset/problem/2044/H,2100,2100,constructive-algorithms;data-structures;dp;implementation;math,dynamic programming,,candidate-master,unseen
codeforces-2040E-control-of-randomness,codeforces,"Control of Randomness",https://codeforces.com/problemset/problem/2040/E,2100,2100,combinatorics;dfs-and-similar;dp;graphs;greedy;math;probabilities;trees,dynamic programming,,candidate-master,unseen
codeforces-2038K-grid-walk,codeforces,"Grid Walk",https://codeforces.com/problemset/problem/2038/K,2100,2100,brute-force;dp;greedy;math;number-theory,dynamic programming,,candidate-master,unseen
codeforces-2038B-make-it-equal,codeforces,"Make It Equal",https://codeforces.com/problemset/problem/2038/B,2100,2100,binary-search;brute-force;greedy;math,binary search,,candidate-master,unseen
codeforces-2037F-ardent-flames,codeforces,"Ardent Flames",https://codeforces.com/problemset/problem/2037/F,2100,2100,binary-search;data-structures;math;sortings;two-pointers,binary search,,candidate-master,unseen
codeforces-2031E-penchick-and-chloe-s-trees,codeforces,"Penchick and Chloe's Trees",https://codeforces.com/problemset/problem/2031/E,2100,2100,data-structures;dfs-and-similar;dp;greedy;implementation;math;sortings;trees,dynamic programming,,candidate-master,unseen
codeforces-2029E-common-generator,codeforces,"Common Generator",https://codeforces.com/problemset/problem/2029/E,2100,2100,brute-force;constructive-algorithms;math;number-theory,brute force;constructive algorithms,,candidate-master,unseen
codeforces-2008H-sakurako-s-test,codeforces,"Sakurako's Test",https://codeforces.com/problemset/problem/2008/H,2100,2100,binary-search;brute-force;greedy;math;number-theory,binary search,,candidate-master,unseen
codeforces-2005E1-subtangle-game-easy-version,codeforces,"Subtangle Game (Easy Version)",https://codeforces.com/problemset/problem/2005/E1,2100,2100,dp;games;greedy;implementation,dynamic programming,,candidate-master,unseen
codeforces-2004E-not-a-nim-problem,codeforces,"Not a Nim Problem",https://codeforces.com/problemset/problem/2004/E,2100,2100,brute-force;games;math;number-theory,brute force;games,,candidate-master,unseen
codeforces-2003D2-turtle-and-a-mex-problem-hard-version,codeforces,"Turtle and a MEX Problem (Hard Version)",https://codeforces.com/problemset/problem/2003/D2,2100,2100,dfs-and-similar;dp;graphs;greedy;implementation;math,dynamic programming,,candidate-master,unseen
codeforces-2000G-call-during-the-journey,codeforces,"Call During the Journey",https://codeforces.com/problemset/problem/2000/G,2100,2100,binary-search;brute-force;graphs;greedy;shortest-paths,binary search,,candidate-master,unseen
codeforces-1998D-determine-winning-islands-in-race,codeforces,"Determine Winning Islands in Race",https://codeforces.com/problemset/problem/1998/D,2100,2100,data-structures;dp;graphs;greedy;shortest-paths,dynamic programming,,candidate-master,unseen
codeforces-1975E-chain-queries,codeforces,"Chain Queries",https://codeforces.com/problemset/problem/1975/E,2100,2100,binary-search;data-structures;dfs-and-similar;implementation;trees,binary search,,candidate-master,unseen
codeforces-1971H-1,codeforces,"±1",https://codeforces.com/problemset/problem/1971/H,2100,2100,2-sat;dfs-and-similar;graphs,graphs,,candidate-master,unseen
codeforces-1970D1-arithmancy-easy,codeforces,"Arithmancy (Easy)",https://codeforces.com/problemset/problem/1970/D1,2100,2100,brute-force;constructive-algorithms;interactive;strings,brute force;constructive algorithms,,candidate-master,unseen
codeforces-1970B2-exact-neighbours-medium,codeforces,"Exact Neighbours (Medium)",https://codeforces.com/problemset/problem/1970/B2,2100,2100,constructive-algorithms,constructive algorithms,,candidate-master,unseen
codeforces-1948E-clique-partition,codeforces,"Clique Partition",https://codeforces.com/problemset/problem/1948/E,2100,2100,brute-force;constructive-algorithms;graphs;greedy;implementation,graphs,,candidate-master,unseen
codeforces-1942D-learning-to-paint,codeforces,"Learning to Paint",https://codeforces.com/problemset/problem/1942/D,2100,2100,binary-search;data-structures;dfs-and-similar;dp;greedy;implementation;sortings,dynamic programming,,candidate-master,unseen
codeforces-1938J-there-and-back-again,codeforces,"There and Back Again",https://codeforces.com/problemset/problem/1938/J,2100,2100,,,,candidate-master,unseen
codeforces-1934D1-xor-break-solo-version,codeforces,"XOR Break --- Solo Version",https://codeforces.com/problemset/problem/1934/D1,2100,2100,bitmasks;constructive-algorithms;greedy,greedy,,candidate-master,unseen
codeforces-1933F-turtle-mission-robot-and-the-earthquake,codeforces,"Turtle Mission: Robot and the Earthquake",https://codeforces.com/problemset/problem/1933/F,2100,2100,dfs-and-similar;dp;graphs;shortest-paths,dynamic programming,,candidate-master,unseen
codeforces-1930D2-sum-over-all-substrings-hard-version,codeforces,"Sum over all Substrings (Hard Version)",https://codeforces.com/problemset/problem/1930/D2,2100,2100,bitmasks;divide-and-conquer;dp;dsu;greedy;implementation;strings,dynamic programming,,candidate-master,unseen
codeforces-1924B-space-harbour,codeforces,"Space Harbour",https://codeforces.com/problemset/problem/1924/B,2100,2100,data-structures;implementation;math;sortings,data structures;implementation,,candidate-master,unseen
codeforces-1920E-counting-binary-strings,codeforces,"Counting Binary Strings",https://codeforces.com/problemset/problem/1920/E,2100,2100,combinatorics;dp;math,dynamic programming,,candidate-master,unseen
codeforces-1919D-01-tree,codeforces,"01 Tree",https://codeforces.com/problemset/problem/1919/D,2100,2100,constructive-algorithms;data-structures;dsu;greedy;sortings;trees,greedy,,candidate-master,unseen
codeforces-1914G1-light-bulbs-easy-version,codeforces,"Light Bulbs (Easy Version)",https://codeforces.com/problemset/problem/1914/G1,2100,2100,brute-force;combinatorics;dfs-and-similar;dp;dsu;graphs;math;trees,dynamic programming,,candidate-master,unseen
codeforces-1913D-array-collapse,codeforces,"Array Collapse",https://codeforces.com/problemset/problem/1913/D,2100,2100,data-structures;divide-and-conquer;dp;trees,dynamic programming,,candidate-master,unseen
codeforces-1912B-blueprint-for-seating,codeforces,"Blueprint for Seating",https://codeforces.com/problemset/problem/1912/B,2100,2100,combinatorics;divide-and-conquer;math,combinatorics;divide and conquer,,candidate-master,unseen
codeforces-1910E-maximum-sum-subarrays,codeforces,"Maximum Sum Subarrays",https://codeforces.com/problemset/problem/1910/E,2100,2100,*special;dp,dynamic programming,,candidate-master,unseen
codeforces-1906J-count-bfs-graph,codeforces,"Count BFS Graph",https://codeforces.com/problemset/problem/1906/J,2100,2100,combinatorics;dp,dynamic programming,,candidate-master,unseen
codeforces-1906F-maximize-the-value,codeforces,"Maximize The Value",https://codeforces.com/problemset/problem/1906/F,2100,2100,data-structures;sortings,data structures;sortings,,candidate-master,unseen
codeforces-1900E-transitive-graph,codeforces,"Transitive Graph",https://codeforces.com/problemset/problem/1900/E,2100,2100,dfs-and-similar;dp;dsu;graphs;implementation,dynamic programming,,candidate-master,unseen
codeforces-1896E-permutation-sorting,codeforces,"Permutation Sorting",https://codeforces.com/problemset/problem/1896/E,2100,2100,data-structures;sortings,data structures;sortings,,candidate-master,unseen
codeforces-1886D-monocarp-and-the-set,codeforces,"Monocarp and the Set",https://codeforces.com/problemset/problem/1886/D,2100,2100,combinatorics;data-structures;math,combinatorics;data structures,,candidate-master,unseen
codeforces-1884D-counting-rhyme,codeforces,"Counting Rhyme",https://codeforces.com/problemset/problem/1884/D,2100,2100,dp;math;number-theory,dynamic programming,,candidate-master,unseen
codeforces-1876C-autosynthesis,codeforces,"Autosynthesis",https://codeforces.com/problemset/problem/1876/C,2100,2100,constructive-algorithms;dfs-and-similar;graphs;greedy;sortings,graphs,,candidate-master,unseen
codeforces-1868B2-candy-party-hard-version,codeforces,"Candy Party (Hard Version)",https://codeforces.com/problemset/problem/1868/B2,2100,2100,bitmasks;constructive-algorithms;dp;greedy;implementation;math,dynamic programming,,candidate-master,unseen
codeforces-1866H-happy-sets,codeforces,"Happy Sets",https://codeforces.com/problemset/problem/1866/H,2100,2100,combinatorics,combinatorics,,candidate-master,unseen
codeforces-1866G-grouped-carriages,codeforces,"Grouped Carriages",https://codeforces.com/problemset/problem/1866/G,2100,2100,binary-search;data-structures;dp;flows;greedy,dynamic programming,,candidate-master,unseen
codeforces-1864E-guess-game,codeforces,"Guess Game",https://codeforces.com/problemset/problem/1864/E,2100,2100,bitmasks;data-structures;games;math;probabilities;sortings;strings;trees,bitmasks;data structures,,candidate-master,unseen
codeforces-1863E-speedrun,codeforces,"Speedrun",https://codeforces.com/problemset/problem/1863/E,2100,2100,brute-force;dfs-and-similar;dp;graphs;greedy;math;sortings;two-pointers,dynamic programming,,candidate-master,unseen
codeforces-1856D-more-wrong,codeforces,"More Wrong",https://codeforces.com/problemset/problem/1856/D,2100,2100,divide-and-conquer;interactive,divide and conquer;interactive,,candidate-master,unseen
codeforces-1839D-ball-sorting,codeforces,"Ball Sorting",https://codeforces.com/problemset/problem/1839/D,2100,2100,data-structures;dp;sortings,dynamic programming,,candidate-master,unseen
codeforces-1838D-bracket-walk,codeforces,"Bracket Walk",https://codeforces.com/problemset/problem/1838/D,2100,2100,data-structures;greedy;strings,greedy,,candidate-master,unseen
codeforces-1832D1-red-blue-operations-easy-version,codeforces,"Red-Blue Operations (Easy Version)",https://codeforces.com/problemset/problem/1832/D1,2100,2100,binary-search;greedy;implementation;math,binary search,,candidate-master,unseen
codeforces-1821E-rearrange-brackets,codeforces,"Rearrange Brackets",https://codeforces.com/problemset/problem/1821/E,2100,2100,brute-force;dp;greedy;sortings;strings,dynamic programming,,candidate-master,unseen
codeforces-1811G1-vlad-and-the-nice-paths-easy-version,codeforces,"Vlad and the Nice Paths (easy version)",https://codeforces.com/problemset/problem/1811/G1,2100,2100,combinatorics;dp;math,dynamic programming,,candidate-master,unseen
codeforces-1811F-is-it-flower,codeforces,"Is It Flower?",https://codeforces.com/problemset/problem/1811/F,2100,2100,dfs-and-similar;graphs;implementation,graphs,,candidate-master,unseen
codeforces-1810E-monsters,codeforces,"Monsters",https://codeforces.com/problemset/problem/1810/E,2100,2100,brute-force;data-structures;dfs-and-similar;dsu;graphs;greedy,graphs,,candidate-master,unseen
codeforces-1808D-petya-petya-petr-and-palindromes,codeforces,"Petya, Petya, Petr, and Palindromes",https://codeforces.com/problemset/problem/1808/D,2100,2100,binary-search;brute-force;data-structures;two-pointers,binary search,,candidate-master,unseen
codeforces-1801D-the-way-home,codeforces,"The way home",https://codeforces.com/problemset/problem/1801/D,2100,2100,binary-search;data-structures;dp;graphs;greedy;shortest-paths;sortings,dynamic programming,,candidate-master,unseen
codeforces-1799D2-hot-start-up-hard-version,codeforces,"Hot Start Up (hard version)",https://codeforces.com/problemset/problem/1799/D2,2100,2100,data-structures;dp,dynamic programming,,candidate-master,unseen
codeforces-1790F-timofey-and-black-white-tree,codeforces,"Timofey and Black-White Tree",https://codeforces.com/problemset/problem/1790/F,2100,2100,brute-force;dfs-and-similar;divide-and-conquer;graphs;greedy;math;shortest-paths;trees,graphs,,candidate-master,unseen
codeforces-1787E-the-harmonization-of-xor,codeforces,"The Harmonization of XOR",https://codeforces.com/problemset/problem/1787/E,2100,2100,bitmasks;constructive-algorithms;greedy;math,greedy,,candidate-master,unseen
codeforces-1778D-flexible-string-revisit,codeforces,"Flexible String Revisit",https://codeforces.com/problemset/problem/1778/D,2100,2100,combinatorics;dp;math;probabilities,dynamic programming,,candidate-master,unseen
codeforces-1776G-another-wine-tasting-event,codeforces,"Another Wine Tasting Event",https://codeforces.com/problemset/problem/1776/G,2100,2100,combinatorics;constructive-algorithms;math;strings,combinatorics;constructive algorithms,,candidate-master,unseen
codeforces-1775E-the-human-equation,codeforces,"The Human Equation",https://codeforces.com/problemset/problem/1775/E,2100,2100,greedy;implementation,greedy,,candidate-master,unseen
codeforces-1771D-hossam-and-sub-palindromic-tree,codeforces,"Hossam and (sub-)palindromic tree",https://codeforces.com/problemset/problem/1771/D,2100,2100,brute-force;data-structures;dfs-and-similar;dp;strings;trees,dynamic programming,,candidate-master,unseen
codeforces-1767C-count-binary-strings,codeforces,"Count Binary Strings",https://codeforces.com/problemset/problem/1767/C,2100,2100,data-structures;dp,dynamic programming,,candidate-master,unseen
codeforces-1762D-gcd-queries,codeforces,"GCD Queries ",https://codeforces.com/problemset/problem/1762/D,2100,2100,constructive-algorithms;interactive;number-theory,constructive algorithms;interactive,,candidate-master,unseen
codeforces-1761D-carry-bit,codeforces,"Carry Bit",https://codeforces.com/problemset/problem/1761/D,2100,2100,combinatorics;math,combinatorics;math,,candidate-master,unseen
codeforces-1748D-constructor,codeforces,"ConstructOR ",https://codeforces.com/problemset/problem/1748/D,2100,2100,bitmasks;chinese-remainder-theorem;combinatorics;constructive-algorithms;math;number-theory,bitmasks;chinese remainder theorem,,candidate-master,unseen
codeforces-1734E-rectangular-congruence,codeforces,"Rectangular Congruence",https://codeforces.com/problemset/problem/1734/E,2100,2100,constructive-algorithms;number-theory,constructive algorithms;number theory,,candidate-master,unseen
codeforces-1732C2-sheikh-hard-version,codeforces,"Sheikh (Hard Version)",https://codeforces.com/problemset/problem/1732/C2,2100,2100,binary-search;bitmasks;brute-force;greedy;implementation;two-pointers,binary search,,candidate-master,unseen
codeforces-1729G-cut-substrings,codeforces,"Cut Substrings",https://codeforces.com/problemset/problem/1729/G,2100,2100,combinatorics;dp;hashing;strings;two-pointers,dynamic programming,,candidate-master,unseen
codeforces-1725F-field-photography,codeforces,"Field Photography",https://codeforces.com/problemset/problem/1725/F,2100,2100,bitmasks;data-structures;sortings,bitmasks;data structures,,candidate-master,unseen
codeforces-1710B-rain,codeforces,"Rain",https://codeforces.com/problemset/problem/1710/B,2100,2100,binary-search;brute-force;data-structures;geometry;greedy;implementation;math,binary search,,candidate-master,unseen
codeforces-1684E-mex-vs-diff,codeforces,"MEX vs DIFF",https://codeforces.com/problemset/problem/1684/E,2100,2100,binary-search;brute-force;constructive-algorithms;data-structures;greedy;two-pointers,binary search,,candidate-master,unseen
codeforces-1671E-preorder,codeforces,"Preorder",https://codeforces.com/problemset/problem/1671/E,2100,2100,combinatorics;divide-and-conquer;dp;dsu;hashing;sortings;trees,dynamic programming,,candidate-master,unseen
codeforces-1667B-optimal-partition,codeforces,"Optimal Partition",https://codeforces.com/problemset/problem/1667/B,2100,2100,data-structures;dp,dynamic programming,,candidate-master,unseen
codeforces-1666J-job-lookup,codeforces,"Job Lookup",https://codeforces.com/problemset/problem/1666/J,2100,2100,constructive-algorithms;dp;shortest-paths;trees,dynamic programming,,candidate-master,unseen
codeforces-1660F2-promising-string-hard-version,codeforces,"Promising String (hard version)",https://codeforces.com/problemset/problem/1660/F2,2100,2100,data-structures;implementation;math;strings,data structures;implementation,,candidate-master,unseen
codeforces-1654D-potion-brewing-class,codeforces,"Potion Brewing Class",https://codeforces.com/problemset/problem/1654/D,2100,2100,dfs-and-similar;math;number-theory;trees,graphs,,candidate-master,unseen
codeforces-1650G-counting-shortcuts,codeforces,"Counting Shortcuts",https://codeforces.com/problemset/problem/1650/G,2100,2100,data-structures;dfs-and-similar;dp;graphs;shortest-paths,dynamic programming,,candidate-master,unseen
codeforces-1637E-best-pair,codeforces,"Best Pair",https://codeforces.com/problemset/problem/1637/E,2100,2100,binary-search;brute-force;implementation,binary search,,candidate-master,unseen
codeforces-1628D1-game-on-sum-easy-version,codeforces,"Game on Sum (Easy Version)",https://codeforces.com/problemset/problem/1628/D1,2100,2100,combinatorics;dp;games;math,dynamic programming,,candidate-master,unseen
codeforces-1626D-martial-arts-tournament,codeforces,"Martial Arts Tournament",https://codeforces.com/problemset/problem/1626/D,2100,2100,binary-search;brute-force;greedy;math,binary search,,candidate-master,unseen
codeforces-1621D-the-winter-hike,codeforces,"The Winter Hike",https://codeforces.com/problemset/problem/1621/D,2100,2100,constructive-algorithms;greedy;math,greedy,,candidate-master,unseen
codeforces-1614D1-divan-and-kostomuksha-easy-version,codeforces,"Divan and Kostomuksha (easy version)",https://codeforces.com/problemset/problem/1614/D1,2100,2100,dp;number-theory,dynamic programming,,candidate-master,unseen
codeforces-1606E-arena,codeforces,"Arena",https://codeforces.com/problemset/problem/1606/E,2100,2100,combinatorics;dp;math,dynamic programming,,candidate-master,unseen
codeforces-1605D-treelabeling,codeforces,"Treelabeling",https://codeforces.com/problemset/problem/1605/D,2100,2100,bitmasks;constructive-algorithms;dfs-and-similar;games;greedy;implementation;trees,graphs,,candidate-master,unseen
codeforces-1599H-hidden-fortress,codeforces,"Hidden Fortress",https://codeforces.com/problemset/problem/1599/H,2100,2100,interactive;math,interactive;math,,candidate-master,unseen
codeforces-1598E-staircases,codeforces,"Staircases",https://codeforces.com/problemset/problem/1598/E,2100,2100,brute-force;combinatorics;data-structures;dfs-and-similar;dp;implementation;math,dynamic programming,,candidate-master,unseen
codeforces-1593F-red-black-number,codeforces,"Red-Black Number",https://codeforces.com/problemset/problem/1593/F,2100,2100,dfs-and-similar;dp;implementation;math;meet-in-the-middle,dynamic programming,,candidate-master,unseen
codeforces-1575L-longest-array-deconstruction,codeforces,"Longest Array Deconstruction",https://codeforces.com/problemset/problem/1575/L,2100,2100,data-structures;divide-and-conquer;dp;sortings,dynamic programming,,candidate-master,unseen
codeforces-1560F2-nearest-beautiful-number-hard-version,codeforces,"Nearest Beautiful Number (hard version)",https://codeforces.com/problemset/problem/1560/F2,2100,2100,bitmasks;brute-force;constructive-algorithms;dfs-and-similar;dp;greedy,dynamic programming,,candidate-master,unseen
codeforces-1555E-boring-segments,codeforces,"Boring Segments",https://codeforces.com/problemset/problem/1555/E,2100,2100,data-structures;sortings;trees;two-pointers,data structures;sortings,,candidate-master,unseen
codeforces-1553E-permutation-shift,codeforces,"Permutation Shift",https://codeforces.com/problemset/problem/1553/E,2100,2100,brute-force;combinatorics;constructive-algorithms;dfs-and-similar;dsu;graphs;math,graphs,,candidate-master,unseen
codeforces-1551D2-domino-hard-version,codeforces,"Domino (hard version)",https://codeforces.com/problemset/problem/1551/D2,2100,2100,constructive-algorithms;implementation;math,constructive algorithms;implementation,,candidate-master,unseen
codeforces-1547G-how-many-paths,codeforces,"How Many Paths?",https://codeforces.com/problemset/problem/1547/G,2100,2100,dfs-and-similar;dp;graphs;trees,dynamic programming,,candidate-master,unseen
codeforces-1538G-gift-set,codeforces,"Gift Set",https://codeforces.com/problemset/problem/1538/G,2100,2100,binary-search;greedy;math;ternary-search,binary search,,candidate-master,unseen
codeforces-1538E-funny-substrings,codeforces,"Funny Substrings",https://codeforces.com/problemset/problem/1538/E,2100,2100,data-structures;hashing;implementation;matrices;strings,data structures;hashing,,candidate-master,unseen
codeforces-1530E-minimax,codeforces,"Minimax",https://codeforces.com/problemset/problem/1530/E,2100,2100,constructive-algorithms;greedy;strings,greedy,,candidate-master,unseen
codeforces-1525E-assimilation-iv,codeforces,"Assimilation IV",https://codeforces.com/problemset/problem/1525/E,2100,2100,combinatorics;dp;math;probabilities;two-pointers,dynamic programming,,candidate-master,unseen
codeforces-1516D-cut,codeforces,"Cut",https://codeforces.com/problemset/problem/1516/D,2100,2100,binary-search;data-structures;dp;graphs;number-theory;two-pointers,dynamic programming,,candidate-master,unseen
codeforces-1511E-colorings-and-dominoes,codeforces,"Colorings and Dominoes",https://codeforces.com/problemset/problem/1511/E,2100,2100,combinatorics;dp;greedy;math,dynamic programming,,candidate-master,unseen
codeforces-1510G-guide,codeforces,"Guide",https://codeforces.com/problemset/problem/1510/G,2100,2100,,,,candidate-master,unseen
codeforces-1510D-digits,codeforces,"Digits",https://codeforces.com/problemset/problem/1510/D,2100,2100,dp;math;number-theory,dynamic programming,,candidate-master,unseen
codeforces-1499D-the-number-of-pairs,codeforces,"The Number of Pairs",https://codeforces.com/problemset/problem/1499/D,2100,2100,dp;math;number-theory,dynamic programming,,candidate-master,unseen
