id,platform,title,url,difficulty,rating,topics,patterns,companies,level,status
codeforces-443A-anton-and-letters,codeforces,"Anton and Letters",https://codeforces.com/problemset/problem/443/A,800,800,strings,set,,newbie,unseen
codeforces-467A-george-and-accommodation,codeforces,"George and Accommodation",https://codeforces.com/problemset/problem/467/A,800,800,implementation,count,,newbie,unseen
codeforces-520A-pangram,codeforces,"Pangram",https://codeforces.com/problemset/problem/520/A,800,800,strings,set,,newbie,unseen
codeforces-584A-olesya-and-rodion,codeforces,"Olesya and Rodion",https://codeforces.com/problemset/problem/584/A,800,800,constructive,build,,newbie,unseen
codeforces-617A-elephant,codeforces,"Elephant",https://codeforces.com/problemset/problem/617/A,800,800,math,greedy,,newbie,unseen
codeforces-677A-vanya-and-fence,codeforces,"Vanya and Fence",https://codeforces.com/problemset/problem/677/A,800,800,math,ceil,,newbie,unseen
codeforces-705A-hulk,codeforces,"Hulk",https://codeforces.com/problemset/problem/705/A,800,800,strings,construct,,newbie,unseen
codeforces-734A-anton-and-danik,codeforces,"Anton and Danik",https://codeforces.com/problemset/problem/734/A,800,800,strings,count,,newbie,unseen
codeforces-735A-kathmandu,codeforces,"Kathmandu",https://codeforces.com/problemset/problem/735/A,800,800,implementation,parse,,newbie,unseen
codeforces-742A-arpa-s-overnight-party,codeforces,"Arpa's Overnight Party",https://codeforces.com/problemset/problem/742/A,800,800,math,parity,,newbie,unseen
codeforces-749A-bachgold-problem,codeforces,"Bachgold Problem",https://codeforces.com/problemset/problem/749/A,800,800,math,greedy,,newbie,unseen
codeforces-750A-new-year-and-hurry,codeforces,"New Year and Hurry",https://codeforces.com/problemset/problem/750/A,800,800,greedy,knapsack-lite,,newbie,unseen
codeforces-758A-lucky-conversion,codeforces,"Lucky Conversion",https://codeforces.com/problemset/problem/758/A,800,800,strings,swap,,newbie,unseen
codeforces-760B-frodo-and-the-ring,codeforces,"Frodo and the Ring",https://codeforces.com/problemset/problem/760/B,800,800,greedy,construct,,newbie,unseen
codeforces-761A-union-of-doubles,codeforces,"Union of Doubles",https://codeforces.com/problemset/problem/761/A,800,800,strings,construct,,newbie,unseen
codeforces-785A-anton-and-polyhedra,codeforces,"Anton and Polyhedra",https://codeforces.com/problemset/problem/785/A,800,800,implementation,lookup,,newbie,unseen
codeforces-786B-berland-trade,codeforces,"Berland trade",https://codeforces.com/problemset/problem/786/B,800,800,greedy,sort,,newbie,unseen
codeforces-791B-getting-ac,codeforces,"Getting AC",https://codeforces.com/problemset/problem/791/B,800,800,greedy,exchange,,newbie,unseen
codeforces-812A-sagheer-and-nubian-market,codeforces,"Sagheer and Nubian Market",https://codeforces.com/problemset/problem/812/A,800,800,binary-search,binary search on answer,,newbie,unseen
codeforces-831A-tram,codeforces,"Tram",https://codeforces.com/problemset/problem/831/A,800,800,simulation,track max,,newbie,unseen
codeforces-832A-garland,codeforces,"Garland",https://codeforces.com/problemset/problem/832/A,800,800,strings,compare,,newbie,unseen
codeforces-834A-elevator-or-stairs,codeforces,"Elevator or Stairs",https://codeforces.com/problemset/problem/834/A,800,800,math,compare,,newbie,unseen
codeforces-835A-the-office,codeforces,"The Office",https://codeforces.com/problemset/problem/835/A,800,800,math,area,,newbie,unseen
codeforces-837A-text-splitting,codeforces,"Text Splitting",https://codeforces.com/problemset/problem/837/A,800,800,strings,split,,newbie,unseen
codeforces-839A-bus-game,codeforces,"Bus Game",https://codeforces.com/problemset/problem/839/A,800,800,simulation,track,,newbie,unseen
codeforces-841A-anton-and-letter,codeforces,"Anton and letter",https://codeforces.com/problemset/problem/841/A,800,800,strings,set,,newbie,unseen
codeforces-842A-display,codeforces,"Display",https://codeforces.com/problemset/problem/842/A,800,800,math,formula,,newbie,unseen
codeforces-844A-diverse-substring,codeforces,"Diverse Substring",https://codeforces.com/problemset/problem/844/A,800,800,strings,sliding-window,,newbie,unseen
codeforces-845A-chess-tournament,codeforces,"Chess Tournament",https://codeforces.com/problemset/problem/845/A,800,800,math,count,,newbie,unseen
codeforces-847A-union-jack,codeforces,"Union Jack",https://codeforces.com/problemset/problem/847/A,800,800,geometry,construct,,newbie,unseen
codeforces-848A-from-y-to-y,codeforces,"From Y to Y",https://codeforces.com/problemset/problem/848/A,800,800,strings,run length,,newbie,unseen
codeforces-849A-football,codeforces,"Football",https://codeforces.com/problemset/problem/849/A,800,800,strings,compare,,newbie,unseen
codeforces-851A-arpa-and-the-contest,codeforces,"Arpa and the Contest",https://codeforces.com/problemset/problem/851/A,800,800,math,formula,,newbie,unseen
codeforces-852A-digits-permutation,codeforces,"Digits Permutation",https://codeforces.com/problemset/problem/852/A,800,800,strings,permutation,,newbie,unseen
codeforces-854A-fraction,codeforces,"Fraction",https://codeforces.com/problemset/problem/854/A,800,800,math,reduce,,newbie,unseen
codeforces-855A-tom-riddle-s-diary,codeforces,"Tom Riddle's Diary",https://codeforces.com/problemset/problem/855/A,800,800,strings,frequency,,newbie,unseen
codeforces-856A-similar-words,codeforces,"Similar Words",https://codeforces.com/problemset/problem/856/A,800,800,strings,compare,,newbie,unseen
codeforces-857A-two-co-prime-arrays,codeforces,"Two Co-Prime Arrays",https://codeforces.com/problemset/problem/857/A,800,800,math,coprime,,newbie,unseen
codeforces-858A-polycarp-at-the-atm,codeforces,"Polycarp at the ATM",https://codeforces.com/problemset/problem/858/A,800,800,math,ceil,,newbie,unseen
codeforces-859A-declined-invitations,codeforces,"Declined Invitations",https://codeforces.com/problemset/problem/859/A,800,800,simulation,count,,newbie,unseen
codeforces-860A-remove-smallest,codeforces,"Remove Smallest",https://codeforces.com/problemset/problem/860/A,800,800,greedy,adjacent,,newbie,unseen
codeforces-861A-hayato-and-school,codeforces,"Hayato and School",https://codeforces.com/problemset/problem/861/A,800,800,strings,construct,,newbie,unseen
codeforces-862A-mahmoud-and-ehab-and-the-xor,codeforces,"Mahmoud and Ehab and the xor",https://codeforces.com/problemset/problem/862/A,800,800,math,xor,,newbie,unseen
codeforces-863A-turn-the-lights-off,codeforces,"Turn the Lights Off",https://codeforces.com/problemset/problem/863/A,800,800,simulation,reverse,,newbie,unseen
codeforces-864A-bus,codeforces,"Bus",https://codeforces.com/problemset/problem/864/A,800,800,implementation,count,,newbie,unseen
codeforces-865A-cheating,codeforces,"Cheating",https://codeforces.com/problemset/problem/865/A,800,800,math,formula,,newbie,unseen
leetcode-217-contains-duplicate,leetcode,"Contains Duplicate",https://leetcode.com/problems/contains-duplicate/,easy,850,arrays;hashing,hash set,amazon;google;meta;microsoft,beginner,unseen
leetcode-242-valid-anagram,leetcode,"Valid Anagram",https://leetcode.com/problems/valid-anagram/,easy,850,strings;hashing,frequency map,amazon;google;meta;microsoft,beginner,unseen
leetcode-125-valid-palindrome,leetcode,"Valid Palindrome",https://leetcode.com/problems/valid-palindrome/,easy,850,strings,two pointers,amazon;google;meta;microsoft,beginner,unseen
leetcode-100-same-tree,leetcode,"Same Tree",https://leetcode.com/problems/same-tree/,easy,850,trees,dfs,amazon;google;meta;microsoft,beginner,unseen
sheet-contains-duplicate,leetcode,"Contains Duplicate",https://leetcode.com/problems/contains-duplicate/,easy,850,arrays;hashing,hash set,microsoft,beginner,unseen
sheet-valid-anagram,leetcode,"Valid Anagram",https://leetcode.com/problems/valid-anagram/,easy,850,strings;hashing,frequency map,microsoft,beginner,unseen
sheet-valid-palindrome,leetcode,"Valid Palindrome",https://leetcode.com/problems/valid-palindrome/,easy,850,strings,two pointers,microsoft,beginner,unseen
sheet-same-tree,leetcode,"Same Tree",https://leetcode.com/problems/same-tree/,easy,850,trees,dfs,microsoft,beginner,unseen
leetcode-121-best-time-to-buy-and-sell-stock,leetcode,"Best Time to Buy and Sell Stock",https://leetcode.com/problems/best-time-to-buy-and-sell-stock/,easy,900,arrays,prefix min,amazon;google;meta;microsoft,beginner,unseen
leetcode-191-number-of-1-bits,leetcode,"Number of 1 Bits",https://leetcode.com/problems/number-of-1-bits/,easy,900,bit-manipulation,bit count,amazon;google;meta;microsoft,beginner,unseen
leetcode-268-missing-number,leetcode,"Missing Number",https://leetcode.com/problems/missing-number/,easy,900,arrays;bit-manipulation,xor,amazon;google;meta;microsoft,beginner,unseen
leetcode-70-climbing-stairs,leetcode,"Climbing Stairs",https://leetcode.com/problems/climbing-stairs/,easy,900,dynamic-programming,1D DP,amazon;google;meta;microsoft,beginner,unseen
leetcode-206-reverse-linked-list,leetcode,"Reverse Linked List",https://leetcode.com/problems/reverse-linked-list/,easy,900,linked-lists,iterative reverse,amazon;google;meta;microsoft,beginner,unseen
leetcode-20-valid-parentheses,leetcode,"Valid Parentheses",https://leetcode.com/problems/valid-parentheses/,easy,900,stack,stack,amazon;google;meta;microsoft,beginner,unseen
leetcode-104-maximum-depth-of-binary-tree,leetcode,"Maximum Depth of Binary Tree",https://leetcode.com/problems/maximum-depth-of-binary-tree/,easy,900,trees,dfs,amazon;google;meta;microsoft,beginner,unseen
leetcode-226-invert-binary-tree,leetcode,"Invert Binary Tree",https://leetcode.com/problems/invert-binary-tree/,easy,900,trees,dfs,amazon;google;meta;microsoft,beginner,unseen
leetcode-21-merge-two-sorted-lists,leetcode,"Merge Two Sorted Lists",https://leetcode.com/problems/merge-two-sorted-lists/,easy,900,linked-lists,merge,amazon;google;meta;microsoft,beginner,unseen
